Fecha,Vendedor,Región,Producto,Unidades,PrecioUnitario,TotalVenta
2071-06-13,Pedro,Centro,Tablet,9,2723,24507
2071-06-14,Ana,Norte,Impresora,8,457,3656
2071-06-15,María,Oeste,Monitor,5,2935,14675
2071-06-16,Jorge,Este,Monitor,41,1431,58671
2071-06-17,Pedro,Este,Smartphone,5,1943,9715
2071-06-18,María,Oeste,Tablet,4,945,3780
2071-06-19,Luis,Sur,Impresora,17,1650,28050
2071-06-20,Luis,Este,Smartphone,34,1520,51680
2071-06-21,Ana,Centro,Impresora,25,770,19250
2071-06-22,Ana,Norte,Smartphone,5,2226,11130
2071-06-23,Jorge,Oeste,Laptop,13,2518,32734
2071-06-24,Jorge,Norte,Impresora,48,1980,95040
2071-06-25,María,Este,Smartphone,36,1238,44568
2071-06-26,María,Sur,Monitor,46,1323,60858
2071-06-27,Jorge,Sur,Tablet,38,194,7372
2071-06-28,Pedro,Norte,Smartphone,38,2110,80180
2071-06-29,Luis,Sur,Monitor,3,1144,3432
2071-06-30,Ana,Oeste,Monitor,17,2753,46801
2071-07-01,Luis,Oeste,Laptop,33,759,25047
2071-07-02,Lucía,Este,Laptop,20,2559,51180
2071-07-03,Ana,Este,Smartphone,16,421,6736
2071-07-04,María,Sur,Smartphone,31,2218,68758
2071-07-05,Jorge,Centro,Smartphone,1,1847,1847
2071-07-06,Jorge,Sur,Monitor,10,340,3400
2071-07-07,Ana,Oeste,Monitor,13,400,5200
2071-07-08,Luis,Sur,Laptop,35,2633,92155
2071-07-09,Lucía,Norte,Impresora,12,1846,22152
2071-07-10,Ana,Sur,Smartphone,28,1661,46508
2071-07-11,Jorge,Centro,Laptop,17,1948,33116
2071-07-12,Pedro,Centro,Impresora,46,2872,132112
2071-07-13,Luis,Norte,Monitor,13,926,12038
2071-07-14,Luis,Oeste,Impresora,33,2730,90090
2071-07-15,Jorge,Norte,Tablet,23,321,7383
2071-07-16,Jorge,Oeste,Smartphone,20,782,15640
2071-07-17,Jorge,Centro,Monitor,34,1141,38794
2071-07-18,Jorge,Sur,Impresora,2,1336,2672
2071-07-19,Luis,Oeste,Impresora,25,2433,60825
2071-07-20,María,Norte,Monitor,18,2950,53100
2071-07-21,Jorge,Este,Monitor,23,968,22264
2071-07-22,Ana,Sur,Smartphone,20,1625,32500
2071-07-23,Lucía,Norte,Smartphone,46,982,45172
2071-07-24,María,Este,Monitor,21,669,14049
2071-07-25,Jorge,Norte,Monitor,11,2744,30184
2071-07-26,María,Centro,Smartphone,5,230,1150
2071-07-27,Pedro,Sur,Laptop,2,688,1376
2071-07-28,María,Norte,Laptop,7,2615,18305
2071-07-29,Ana,Este,Monitor,41,1777,72857
2071-07-30,Luis,Centro,Monitor,12,2789,33468
2071-07-31,Luis,Norte,Smartphone,16,1679,26864
2071-08-01,Lucía,Este,Tablet,32,1463,46816
2071-08-02,Luis,Oeste,Monitor,26,890,23140
2071-08-03,Ana,Este,Impresora,33,2184,72072
2071-08-04,Ana,Centro,Laptop,38,2094,79572
2071-08-05,Ana,Norte,Smartphone,11,2094,23034
2071-08-06,María,Centro,Smartphone,34,1941,65994
2071-08-07,María,Sur,Monitor,40,2717,108680
2071-08-08,Pedro,Centro,Monitor,18,1668,30024
2071-08-09,Pedro,Norte,Impresora,10,156,1560
2071-08-10,Jorge,Norte,Smartphone,8,1909,15272
2071-08-11,María,Este,Laptop,38,2097,79686
2071-08-12,María,Centro,Impresora,25,644,16100
2071-08-13,Ana,Norte,Smartphone,48,1043,50064
2071-08-14,María,Norte,Impresora,45,1939,87255
2071-08-15,Lucía,Oeste,Tablet,6,624,3744
2071-08-16,Jorge,Este,Laptop,20,1882,37640
2071-08-17,Ana,Sur,Impresora,12,1229,14748
2071-08-18,Luis,Norte,Smartphone,39,1742,67938
2071-08-19,Luis,Este,Tablet,33,1542,50886
2071-08-20,Jorge,Centro,Monitor,41,1872,76752
2071-08-21,María,Norte,Impresora,37,2883,106671
2071-08-22,María,Sur,Smartphone,11,2241,24651
2071-08-23,Pedro,Oeste,Impresora,13,1688,21944
2071-08-24,Ana,Sur,Tablet,25,1956,48900
2071-08-25,Pedro,Norte,Tablet,14,2366,33124
2071-08-26,Pedro,Centro,Impresora,44,1245,54780
2071-08-27,Lucía,Este,Impresora,47,1693,79571
2071-08-28,Lucía,Norte,Monitor,35,1408,49280
2071-08-29,María,Sur,Laptop,9,1553,13977
2071-08-30,Lucía,Oeste,Smartphone,10,2821,28210
2071-08-31,Pedro,Este,Laptop,35,2475,86625
2071-09-01,María,Centro,Monitor,23,167,3841
2071-09-02,María,Sur,Impresora,30,1983,59490
2071-09-03,Lucía,Centro,Impresora,23,2120,48760
2071-09-04,María,Este,Tablet,27,1890,51030
2071-09-05,María,Este,Impresora,22,2241,49302
2071-09-06,Luis,Sur,Impresora,5,1049,5245
2071-09-07,Luis,Oeste,Smartphone,30,1228,36840
2071-09-08,Luis,Oeste,Laptop,22,1508,33176
2071-09-09,Lucía,Centro,Monitor,11,2669,29359
2071-09-10,María,Sur,Monitor,17,452,7684
2071-09-11,María,Sur,Smartphone,17,1044,17748
2071-09-12,Jorge,Centro,Monitor,3,2061,6183
2071-09-13,Pedro,Norte,Laptop,40,1945,77800
2071-09-14,María,Oeste,Monitor,21,1546,32466
2071-09-15,Jorge,Sur,Smartphone,9,2009,18081
2071-09-16,Pedro,Oeste,Smartphone,22,1375,30250
2071-09-17,Lucía,Sur,Monitor,47,820,38540
2071-09-18,Pedro,Oeste,Monitor,8,2028,16224
2071-09-19,Luis,Sur,Smartphone,36,834,30024
2071-09-20,Lucía,Centro,Impresora,36,2730,98280
2071-09-21,María,Centro,Monitor,7,2415,16905
2071-09-22,Lucía,Oeste,Monitor,8,1316,10528
2071-09-23,Luis,Centro,Monitor,40,206,8240
2071-09-24,Lucía,Este,Monitor,1,1972,1972
2071-09-25,Luis,Este,Monitor,10,1339,13390
2071-09-26,Luis,Este,Impresora,47,2185,102695
2071-09-27,Ana,Sur,Impresora,24,1998,47952
2071-09-28,Luis,Este,Monitor,10,1120,11200
2071-09-29,María,Norte,Tablet,40,1828,73120
2071-09-30,Luis,Norte,Monitor,39,1601,62439
2071-10-01,Pedro,Este,Monitor,16,507,8112
2071-10-02,Lucía,Centro,Impresora,22,2261,49742
2071-10-03,María,Centro,Tablet,22,651,14322
2071-10-04,Pedro,Centro,Tablet,6,2055,12330
2071-10-05,Luis,Este,Smartphone,5,1131,5655
2071-10-06,María,Sur,Smartphone,19,1622,30818
2071-10-07,Ana,Oeste,Laptop,12,1504,18048
2071-10-08,Ana,Este,Tablet,48,762,36576
2071-10-09,Lucía,Norte,Laptop,25,573,14325
2071-10-10,Luis,Oeste,Laptop,34,2080,70720
2071-10-11,Ana,Norte,Smartphone,8,1685,13480
2071-10-12,María,Norte,Laptop,29,786,22794
2071-10-13,Luis,Sur,Smartphone,22,882,19404
2071-10-14,María,Este,Tablet,24,2129,51096
2071-10-15,Ana,Este,Monitor,29,2710,78590
2071-10-16,Pedro,Oeste,Tablet,38,327,12426
2071-10-17,María,Sur,Smartphone,17,2930,49810
2071-10-18,Luis,Norte,Smartphone,28,269,7532
2071-10-19,Ana,Centro,Laptop,21,1487,31227
2071-10-20,Pedro,Sur,Monitor,20,674,13480
2071-10-21,María,Centro,Laptop,41,2817,115497
2071-10-22,Lucía,Norte,Impresora,2,1674,3348
2071-10-23,Jorge,Centro,Smartphone,25,1832,45800
2071-10-24,Lucía,Norte,Impresora,1,1112,1112
2071-10-25,María,Oeste,Monitor,24,1008,24192
2071-10-26,Ana,Centro,Tablet,36,2532,91152
2071-10-27,Lucía,Centro,Tablet,36,2765,99540
2071-10-28,Ana,Este,Impresora,11,1835,20185
2071-10-29,Pedro,Sur,Smartphone,3,2869,8607
2071-10-30,Ana,Este,Tablet,38,1012,38456
2071-10-31,María,Sur,Tablet,13,2799,36387
2071-11-01,Lucía,Norte,Impresora,30,2813,84390
2071-11-02,Lucía,Centro,Smartphone,3,2675,8025
2071-11-03,María,Sur,Laptop,29,759,22011
2071-11-04,Jorge,Norte,Monitor,41,1868,76588
2071-11-05,Jorge,Norte,Smartphone,20,2495,49900
2071-11-06,Ana,Norte,Laptop,5,2363,11815
2071-11-07,Lucía,Oeste,Tablet,4,870,3480
2071-11-08,Luis,Oeste,Smartphone,41,1535,62935
2071-11-09,Pedro,Centro,Monitor,45,2515,113175
2071-11-10,Luis,Norte,Laptop,24,1856,44544
2071-11-11,Pedro,Norte,Impresora,23,992,22816
2071-11-12,Pedro,Este,Monitor,28,767,21476
2071-11-13,Pedro,Oeste,Tablet,7,2269,15883
2071-11-14,María,Oeste,Tablet,3,2214,6642
2071-11-15,Ana,Este,Tablet,48,560,26880
2071-11-16,Luis,Oeste,Monitor,1,917,917
2071-11-17,María,Norte,Monitor,42,1778,74676
2071-11-18,Jorge,Oeste,Tablet,18,2056,37008
2071-11-19,Pedro,Centro,Monitor,10,1764,17640
2071-11-20,Luis,Este,Smartphone,45,1091,49095
2071-11-21,Pedro,Norte,Smartphone,41,2427,99507
2071-11-22,Luis,Centro,Tablet,40,2946,117840
2071-11-23,Pedro,Centro,Smartphone,38,1025,38950
2071-11-24,Lucía,Sur,Laptop,11,634,6974
2071-11-25,Luis,Este,Smartphone,26,991,25766
2071-11-26,María,Este,Smartphone,1,2296,2296
2071-11-27,Lucía,Sur,Tablet,16,1131,18096
2071-11-28,Luis,Norte,Tablet,4,2678,10712
2071-11-29,María,Norte,Impresora,46,2938,135148
2071-11-30,Pedro,Este,Tablet,48,2073,99504
2071-12-01,Lucía,Sur,Tablet,39,564,21996
2071-12-02,Lucía,Este,Impresora,45,2181,98145
2071-12-03,Ana,Este,Monitor,4,1175,4700
2071-12-04,Pedro,Centro,Smartphone,18,167,3006
2071-12-05,Pedro,Este,Impresora,47,917,43099
2071-12-06,Lucía,Centro,Laptop,43,1578,67854
2071-12-07,Jorge,Oeste,Impresora,34,2638,89692
2071-12-08,Luis,Norte,Smartphone,49,1777,87073
2071-12-09,Pedro,Oeste,Tablet,46,2225,102350
2071-12-10,Pedro,Sur,Tablet,3,803,2409
2071-12-11,Pedro,Sur,Smartphone,49,2318,113582
2071-12-12,Lucía,Sur,Laptop,22,1552,34144
2071-12-13,Pedro,Norte,Laptop,7,2183,15281
2071-12-14,María,Este,Impresora,12,2288,27456
2071-12-15,Luis,Sur,Smartphone,23,826,18998
2071-12-16,Jorge,Norte,Monitor,1,599,599
2071-12-17,Pedro,Centro,Smartphone,10,1442,14420
2071-12-18,Luis,Este,Impresora,46,1074,49404
2071-12-19,Pedro,Oeste,Impresora,20,1500,30000
2071-12-20,Ana,Sur,Monitor,44,1041,45804
2071-12-21,Lucía,Sur,Laptop,28,2026,56728
2071-12-22,Luis,Oeste,Laptop,3,2346,7038
2071-12-23,Jorge,Centro,Impresora,47,1179,55413
2071-12-24,Lucía,Norte,Tablet,24,981,23544
2071-12-25,Ana,Sur,Monitor,44,1593,70092
2071-12-26,Lucía,Centro,Smartphone,11,1440,15840
2071-12-27,Luis,Oeste,Laptop,15,632,9480
2071-12-28,Lucía,Sur,Impresora,30,2944,88320
2071-12-29,Ana,Sur,Impresora,29,2347,68063
2071-12-30,Lucía,Norte,Tablet,7,1404,9828
2071-12-31,María,Oeste,Tablet,2,2347,4694
2072-01-01,Jorge,Norte,Laptop,48,2916,139968
2072-01-02,Jorge,Sur,Monitor,32,2536,81152
2072-01-03,Jorge,Norte,Tablet,22,2287,50314
2072-01-04,Lucía,Oeste,Tablet,6,746,4476
2072-01-05,Jorge,Norte,Impresora,16,2453,39248
2072-01-06,Ana,Norte,Smartphone,1,2153,2153
2072-01-07,Pedro,Centro,Monitor,20,712,14240
2072-01-08,Ana,Oeste,Smartphone,29,913,26477
2072-01-09,Jorge,Oeste,Impresora,16,1221,19536
2072-01-10,Lucía,Centro,Laptop,24,2031,48744
2072-01-11,Luis,Sur,Tablet,26,2232,58032
2072-01-12,Jorge,Centro,Smartphone,22,614,13508
2072-01-13,Jorge,Este,Laptop,32,2208,70656
2072-01-14,Luis,Sur,Impresora,16,2577,41232
2072-01-15,María,Este,Laptop,46,1100,50600
2072-01-16,Lucía,Centro,Monitor,31,2475,76725
2072-01-17,Luis,Este,Smartphone,43,1595,68585
2072-01-18,Ana,Centro,Laptop,18,485,8730
2072-01-19,María,Este,Laptop,23,1101,25323
2072-01-20,Ana,Este,Monitor,12,2506,30072
2072-01-21,Luis,Norte,Laptop,6,2723,16338
2072-01-22,Pedro,Este,Monitor,49,517,25333
2072-01-23,Lucía,Sur,Tablet,28,1468,41104
2072-01-24,Luis,Norte,Impresora,12,1910,22920
2072-01-25,Ana,Este,Monitor,44,439,19316
2072-01-26,Ana,Este,Tablet,1,1291,1291
2072-01-27,Jorge,Centro,Impresora,47,1854,87138
2072-01-28,María,Este,Monitor,38,2850,108300
2072-01-29,Ana,Oeste,Laptop,40,1131,45240
2072-01-30,Luis,Centro,Monitor,14,186,2604
2072-01-31,Jorge,Norte,Laptop,39,1212,47268
2072-02-01,Lucía,Sur,Smartphone,28,1125,31500
2072-02-02,Jorge,Norte,Laptop,16,2402,38432
2072-02-03,María,Centro,Impresora,41,823,33743
2072-02-04,María,Norte,Impresora,48,1845,88560
2072-02-05,Pedro,Oeste,Smartphone,16,1448,23168
2072-02-06,María,Este,Impresora,28,2660,74480
2072-02-07,Jorge,Oeste,Impresora,2,815,1630
2072-02-08,Lucía,Centro,Smartphone,4,191,764
2072-02-09,Lucía,Sur,Smartphone,17,688,11696
2072-02-10,Jorge,Este,Monitor,12,1880,22560
2072-02-11,Lucía,Este,Monitor,2,2348,4696
2072-02-12,María,Oeste,Smartphone,49,1725,84525
2072-02-13,Pedro,Norte,Smartphone,25,2440,61000
2072-02-14,Lucía,Norte,Impresora,17,1744,29648
2072-02-15,Luis,Este,Tablet,15,1236,18540
2072-02-16,Lucía,Centro,Monitor,31,1861,57691
2072-02-17,Luis,Este,Tablet,25,789,19725
2072-02-18,María,Este,Smartphone,33,2027,66891
2072-02-19,Luis,Oeste,Smartphone,49,2736,134064
2072-02-20,Ana,Oeste,Tablet,35,2520,88200
2072-02-21,Jorge,Sur,Smartphone,41,559,22919
2072-02-22,Pedro,Norte,Tablet,33,1022,33726
2072-02-23,Pedro,Este,Monitor,3,2367,7101
2072-02-24,Lucía,Oeste,Monitor,47,252,11844
2072-02-25,María,Este,Smartphone,27,2738,73926
2072-02-26,Pedro,Este,Monitor,6,1312,7872
2072-02-27,Lucía,Este,Monitor,4,1908,7632
2072-02-28,Jorge,Norte,Laptop,34,2238,76092
2072-02-29,Pedro,Sur,Tablet,16,1638,26208
2072-03-01,María,Oeste,Tablet,12,2907,34884
2072-03-02,Pedro,Sur,Impresora,22,2665,58630
2072-03-03,Jorge,Centro,Smartphone,24,411,9864
2072-03-04,María,Norte,Smartphone,33,314,10362
2072-03-05,Luis,Centro,Tablet,47,985,46295
2072-03-06,Lucía,Centro,Laptop,23,2092,48116
2072-03-07,María,Centro,Monitor,26,327,8502
2072-03-08,Pedro,Oeste,Laptop,14,1149,16086
2072-03-09,Pedro,Norte,Tablet,40,547,21880
2072-03-10,Pedro,Sur,Laptop,18,1315,23670
2072-03-11,Pedro,Oeste,Laptop,46,2105,96830
2072-03-12,Pedro,Oeste,Impresora,33,1358,44814
2072-03-13,María,Centro,Monitor,9,1515,13635
2072-03-14,Pedro,Este,Smartphone,39,1240,48360
2072-03-15,María,Centro,Laptop,22,2200,48400
2072-03-16,Ana,Oeste,Monitor,17,1105,18785
2072-03-17,Lucía,Centro,Laptop,16,1748,27968
2072-03-18,María,Oeste,Laptop,42,2540,106680
2072-03-19,Luis,Norte,Laptop,20,619,12380
2072-03-20,Pedro,Oeste,Monitor,34,2360,80240
2072-03-21,Luis,Oeste,Monitor,49,1189,58261
2072-03-22,Lucía,Este,Impresora,11,1157,12727
2072-03-23,María,Centro,Impresora,11,609,6699
2072-03-24,Ana,Sur,Monitor,35,2229,78015
2072-03-25,Pedro,Centro,Tablet,24,613,14712
2072-03-26,Luis,Este,Laptop,30,778,23340
2072-03-27,Pedro,Centro,Impresora,30,646,19380
2072-03-28,Pedro,Este,Smartphone,30,276,8280
2072-03-29,María,Centro,Tablet,20,833,16660
2072-03-30,Jorge,Sur,Smartphone,26,1987,51662
2072-03-31,Lucía,Sur,Tablet,40,2532,101280
2072-04-01,Ana,Norte,Laptop,12,1291,15492
2072-04-02,Pedro,Sur,Tablet,18,1559,28062
2072-04-03,Pedro,Sur,Tablet,2,627,1254
2072-04-04,Lucía,Norte,Monitor,44,333,14652
2072-04-05,Lucía,Sur,Tablet,47,2738,128686
2072-04-06,María,Centro,Impresora,12,2708,32496
2072-04-07,Jorge,Sur,Tablet,34,320,10880
2072-04-08,Luis,Norte,Impresora,23,329,7567
2072-04-09,Pedro,Centro,Laptop,14,1518,21252
2072-04-10,Lucía,Centro,Laptop,8,949,7592
2072-04-11,Pedro,Este,Impresora,7,1128,7896
2072-04-12,Ana,Norte,Impresora,31,731,22661
2072-04-13,Ana,Oeste,Laptop,31,228,7068
2072-04-14,María,Sur,Tablet,47,2651,124597
2072-04-15,Lucía,Este,Laptop,31,276,8556
2072-04-16,Lucía,Norte,Laptop,42,2397,100674
2072-04-17,María,Oeste,Monitor,19,2277,43263
2072-04-18,Luis,Sur,Smartphone,9,2158,19422
2072-04-19,María,Sur,Tablet,13,1853,24089
2072-04-20,Luis,Centro,Smartphone,22,945,20790
2072-04-21,Luis,Centro,Tablet,34,1689,57426
2072-04-22,María,Sur,Monitor,48,213,10224
2072-04-23,Ana,Norte,Smartphone,8,268,2144
2072-04-24,Pedro,Oeste,Laptop,14,2469,34566
2072-04-25,María,Norte,Smartphone,9,1742,15678
2072-04-26,Lucía,Norte,Monitor,37,2905,107485
2072-04-27,Jorge,Este,Laptop,32,2144,68608
2072-04-28,María,Oeste,Impresora,13,636,8268
2072-04-29,Ana,Oeste,Monitor,20,251,5020
2072-04-30,María,Centro,Smartphone,13,1985,25805
2072-05-01,María,Sur,Monitor,8,1860,14880
2072-05-02,María,Sur,Smartphone,14,2900,40600
2072-05-03,Pedro,Norte,Tablet,31,1800,55800
2072-05-04,Lucía,Norte,Smartphone,27,2578,69606
2072-05-05,Ana,Norte,Smartphone,40,1158,46320
2072-05-06,Luis,Sur,Laptop,5,745,3725
2072-05-07,Ana,Oeste,Tablet,28,2187,61236
2072-05-08,Lucía,Centro,Tablet,18,1678,30204
2072-05-09,María,Sur,Smartphone,22,843,18546
2072-05-10,María,Centro,Tablet,25,371,9275
2072-05-11,Pedro,Centro,Monitor,1,1049,1049
2072-05-12,María,Oeste,Smartphone,1,2330,2330
2072-05-13,María,Oeste,Tablet,18,1458,26244
2072-05-14,María,Centro,Tablet,25,1269,31725
2072-05-15,Lucía,Centro,Smartphone,7,2663,18641
2072-05-16,Lucía,Oeste,Impresora,21,998,20958
2072-05-17,Ana,Este,Impresora,33,559,18447
2072-05-18,María,Oeste,Impresora,19,343,6517
2072-05-19,María,Norte,Impresora,45,1410,63450
2072-05-20,Ana,Este,Monitor,22,771,16962
2072-05-21,Luis,Este,Impresora,14,1993,27902
2072-05-22,Luis,Centro,Monitor,47,2163,101661
2072-05-23,Pedro,Oeste,Impresora,3,395,1185
2072-05-24,Jorge,Este,Monitor,7,1479,10353
2072-05-25,María,Este,Laptop,16,739,11824
2072-05-26,Ana,Oeste,Monitor,34,2255,76670
2072-05-27,Ana,Este,Laptop,11,1442,15862
2072-05-28,Pedro,Centro,Laptop,29,2520,73080
2072-05-29,Luis,Sur,Laptop,4,2100,8400
2072-05-30,Pedro,Centro,Smartphone,5,1594,7970
2072-05-31,Pedro,Este,Tablet,32,2014,64448
2072-06-01,Pedro,Centro,Smartphone,15,1562,23430
2072-06-02,Pedro,Norte,Impresora,27,1661,44847
2072-06-03,Ana,Este,Laptop,31,248,7688
2072-06-04,Lucía,Este,Smartphone,41,2854,117014
2072-06-05,Ana,Centro,Smartphone,28,569,15932
2072-06-06,Pedro,Este,Smartphone,44,1860,81840
2072-06-07,Pedro,Oeste,Impresora,34,603,20502
2072-06-08,Pedro,Norte,Laptop,29,975,28275
2072-06-09,María,Norte,Smartphone,43,2558,109994
2072-06-10,María,Centro,Smartphone,13,768,9984
2072-06-11,María,Norte,Smartphone,28,1988,55664
2072-06-12,Pedro,Centro,Smartphone,45,1629,73305
2072-06-13,Lucía,Sur,Tablet,26,464,12064
2072-06-14,Luis,Sur,Tablet,7,2998,20986
2072-06-15,Ana,Oeste,Tablet,5,2226,11130
2072-06-16,Jorge,Norte,Smartphone,22,2611,57442
2072-06-17,Luis,Sur,Impresora,26,1911,49686
2072-06-18,Lucía,Este,Impresora,18,1607,28926
2072-06-19,Lucía,Este,Smartphone,19,2407,45733
2072-06-20,Luis,Oeste,Laptop,26,2806,72956
2072-06-21,Lucía,Centro,Smartphone,14,2027,28378
2072-06-22,Lucía,Oeste,Impresora,35,917,32095
2072-06-23,Jorge,Sur,Impresora,42,1028,43176
2072-06-24,Luis,Este,Laptop,7,1221,8547
2072-06-25,Lucía,Centro,Tablet,19,2917,55423
2072-06-26,Pedro,Este,Smartphone,49,1843,90307
2072-06-27,Jorge,Centro,Smartphone,17,1988,33796
2072-06-28,Jorge,Centro,Laptop,6,2600,15600
2072-06-29,María,Centro,Laptop,13,905,11765
2072-06-30,María,Oeste,Laptop,45,2709,121905
2072-07-01,Ana,Oeste,Impresora,34,1016,34544
2072-07-02,Lucía,Oeste,Smartphone,22,518,11396
2072-07-03,Ana,Este,Impresora,33,2245,74085
2072-07-04,Ana,Centro,Impresora,14,250,3500
2072-07-05,Lucía,Sur,Tablet,39,574,22386
2072-07-06,Pedro,Este,Laptop,42,1638,68796
2072-07-07,Lucía,Norte,Laptop,3,2040,6120
2072-07-08,Ana,Norte,Impresora,24,1150,27600
2072-07-09,Pedro,Este,Smartphone,44,945,41580
2072-07-10,Lucía,Centro,Tablet,6,1587,9522
2072-07-11,María,Sur,Smartphone,4,426,1704
2072-07-12,Luis,Este,Smartphone,17,1856,31552
2072-07-13,Ana,Sur,Laptop,41,2906,119146
2072-07-14,Pedro,Centro,Laptop,49,2479,121471
2072-07-15,Lucía,Norte,Tablet,31,1579,48949
2072-07-16,María,Este,Laptop,27,2209,59643
2072-07-17,Pedro,Sur,Laptop,26,2423,62998
2072-07-18,Jorge,Norte,Smartphone,11,1611,17721
2072-07-19,María,Norte,Impresora,3,749,2247
2072-07-20,María,Oeste,Tablet,6,2728,16368
2072-07-21,Ana,Este,Monitor,1,188,188
2072-07-22,Ana,Sur,Smartphone,33,2224,73392
2072-07-23,María,Centro,Monitor,47,1965,92355
2072-07-24,Lucía,Norte,Smartphone,27,1389,37503
2072-07-25,María,Este,Tablet,11,852,9372
2072-07-26,Jorge,Este,Impresora,19,1868,35492
2072-07-27,Jorge,Oeste,Impresora,37,2832,104784
2072-07-28,Jorge,Oeste,Laptop,28,1337,37436
2072-07-29,Luis,Centro,Monitor,26,1159,30134
2072-07-30,Jorge,Sur,Monitor,14,1000,14000
2072-07-31,Ana,Norte,Smartphone,6,1522,9132
2072-08-01,Lucía,Este,Smartphone,5,562,2810
2072-08-02,María,Este,Tablet,18,340,6120
2072-08-03,María,Este,Laptop,39,215,8385
2072-08-04,Lucía,Centro,Smartphone,42,1072,45024
2072-08-05,María,Sur,Monitor,5,2113,10565
2072-08-06,María,Centro,Monitor,41,545,22345
2072-08-07,Jorge,Centro,Laptop,13,659,8567
2072-08-08,Ana,Sur,Smartphone,35,159,5565
2072-08-09,Ana,Oeste,Monitor,49,235,11515
2072-08-10,Jorge,Sur,Impresora,25,1729,43225
2072-08-11,Jorge,Sur,Monitor,49,1280,62720
2072-08-12,María,Oeste,Impresora,7,2899,20293
2072-08-13,Luis,Sur,Monitor,3,1929,5787
2072-08-14,Pedro,Oeste,Impresora,40,1828,73120
2072-08-15,Pedro,Este,Monitor,11,2143,23573
2072-08-16,Lucía,Este,Monitor,9,2673,24057
2072-08-17,Luis,Norte,Smartphone,34,164,5576
2072-08-18,Luis,Norte,Smartphone,3,1563,4689
2072-08-19,Pedro,Oeste,Monitor,31,2938,91078
2072-08-20,Luis,Centro,Monitor,36,1857,66852
2072-08-21,Pedro,Sur,Monitor,2,185,370
2072-08-22,Lucía,Centro,Monitor,23,249,5727
2072-08-23,Pedro,Centro,Smartphone,24,1376,33024
2072-08-24,Ana,Oeste,Tablet,19,2364,44916
2072-08-25,Luis,Sur,Laptop,5,1659,8295
2072-08-26,Jorge,Sur,Tablet,20,868,17360
2072-08-27,Jorge,Centro,Smartphone,48,1426,68448
2072-08-28,Luis,Norte,Monitor,42,1517,63714
2072-08-29,Lucía,Norte,Laptop,46,686,31556
2072-08-30,Luis,Norte,Smartphone,40,2215,88600
2072-08-31,Jorge,Este,Impresora,4,2483,9932
2072-09-01,Jorge,Norte,Impresora,37,1691,62567
2072-09-02,María,Norte,Smartphone,36,160,5760
2072-09-03,Lucía,Norte,Monitor,16,2519,40304
2072-09-04,María,Sur,Monitor,46,2054,94484
2072-09-05,Pedro,Oeste,Laptop,14,2530,35420
2072-09-06,Jorge,Centro,Laptop,18,2698,48564
2072-09-07,Luis,Centro,Impresora,37,1458,53946
2072-09-08,Luis,Oeste,Laptop,12,1773,21276
2072-09-09,Lucía,Sur,Monitor,3,2687,8061
2072-09-10,María,Centro,Laptop,47,2332,109604
2072-09-11,María,Norte,Tablet,15,1798,26970
2072-09-12,María,Este,Tablet,1,1014,1014
2072-09-13,María,Centro,Smartphone,18,432,7776
2072-09-14,Ana,Sur,Monitor,38,2372,90136
2072-09-15,Ana,Sur,Monitor,6,2291,13746
2072-09-16,Ana,Este,Monitor,43,305,13115
2072-09-17,Lucía,Norte,Tablet,27,171,4617
2072-09-18,Pedro,Centro,Impresora,30,1744,52320
2072-09-19,Lucía,Sur,Monitor,18,598,10764
2072-09-20,Jorge,Este,Smartphone,24,1006,24144
2072-09-21,Ana,Este,Smartphone,43,1659,71337
2072-09-22,Ana,Centro,Laptop,47,1663,78161
2072-09-23,María,Sur,Laptop,6,288,1728
2072-09-24,Pedro,Norte,Tablet,37,2891,106967
2072-09-25,Jorge,Este,Smartphone,20,2453,49060
2072-09-26,Luis,Oeste,Laptop,29,909,26361
2072-09-27,Ana,Oeste,Tablet,46,1906,87676
2072-09-28,Lucía,Sur,Tablet,40,2767,110680
2072-09-29,Luis,Oeste,Smartphone,4,2006,8024
2072-09-30,Jorge,Centro,Laptop,5,990,4950
2072-10-01,María,Oeste,Tablet,19,2201,41819
2072-10-02,Pedro,Centro,Smartphone,7,571,3997
2072-10-03,María,Este,Impresora,16,1159,18544
2072-10-04,María,Este,Monitor,32,2517,80544
2072-10-05,Pedro,Norte,Tablet,15,1917,28755
2072-10-06,Jorge,Centro,Tablet,7,185,1295
2072-10-07,Pedro,Centro,Smartphone,25,613,15325
2072-10-08,María,Este,Impresora,27,973,26271
2072-10-09,Luis,Norte,Monitor,37,2276,84212
2072-10-10,Luis,Sur,Monitor,34,393,13362
2072-10-11,Jorge,Centro,Smartphone,5,2557,12785
2072-10-12,Lucía,Norte,Laptop,20,2592,51840
2072-10-13,María,Este,Impresora,26,1360,35360
2072-10-14,Pedro,Este,Smartphone,36,2822,101592
2072-10-15,Ana,Sur,Tablet,14,1608,22512
2072-10-16,Luis,Centro,Monitor,28,501,14028
2072-10-17,María,Norte,Laptop,1,1280,1280
2072-10-18,Ana,Oeste,Impresora,7,843,5901
2072-10-19,Lucía,Centro,Tablet,18,247,4446
2072-10-20,Pedro,Este,Smartphone,44,1008,44352
2072-10-21,Luis,Centro,Impresora,25,2696,67400
2072-10-22,Ana,Norte,Monitor,16,1282,20512
2072-10-23,Jorge,Este,Smartphone,10,1806,18060
